Date,Open,High,Low,Close,Volume,Range,%K(Fast)(14),"%D(Fast)(14,3)","VWMA(C,20)",%K(Fast)(9),"%D(Fast)(9,3)",%K(Fast)(40),"%D(Fast)(40,4)","%K(Full)(60,10)","%D(Full)(60,10,10)",ATR(14)
3/1/25 6:37,5949,5953.5,5948.25,5952.25,4084,5.25,77.9,72.7,5948.9,77.9,72.6,85.4,82.5,86.3,90.1,3.643
3/1/25 6:38,5952.5,5955.25,5952.5,5955.25,3835,2.75,95.6,84.1,5949.34,95.6,84.1,97.1,88.3,88.3,89.8,3.768
3/1/25 6:39,5955.25,5965.25,5954.25,5964.5,8388,11,97.1,90.6,5951.26,96.2,90.2,97.9,92.1,90,89.8,4.357
3/1/25 6:40,5964.25,5965.75,5962.5,5964.75,6201,3.25,96.3,93.4,5952.5,95.1,92.6,97.1,94.1,91.3,90.1,4.5
3/1/25 6:41,5964.5,5965.5,5961.75,5963,4349,3.75,89.7,91.6,5953.16,86.4,89.5,92,93.3,91.5,90.4,4.661
3/1/25 6:42,5962.75,5962.75,5960.75,5962.5,3636,2,87.9,89.7,5953.66,84,86.7,90.4,92.2,91.4,90.5,4.714
3/1/25 6:43,5962.25,5964.75,5961.75,5963.5,3808,3,91.6,90.7,5954.17,88.9,87.8,93.4,92.6,91.8,90.8,4.786
3/1/25 6:44,5963.5,5965.75,5962.5,5963.5,3591,3.25,88.9,89.8,5954.63,88.9,88.3,93.4,92.9,92.1,91,4.393
3/1/25 6:45,5963.25,5965,5959.75,5961.75,6572,5.25,80.2,85,5955.3,77.1,82.7,88,91,91.5,91.1,4.429
3/1/25 6:46,5961.75,5962.5,5957.25,5957.5,4211,5.25,59.3,72.1,5955.48,37.7,60.2,73.4,83.9,88.8,90.7,4.482
3/1/25 6:47,5957.5,5957.75,5948.75,5950,7092,9,22.2,47.2,5955.18,7.4,33.8,48.4,69.7,82.8,89.3,4.911
3/1/25 6:48,5950,5952,5945.5,5948.25,6090,6.5,13.6,30.4,5954.93,13.6,23.7,40.2,57.9,77,87,5.036
3/1/25 6:49,5948.25,5949.75,5945.75,5949.25,4342,4,18.5,24.4,5954.94,18.5,21.1,43.6,52.2,72.7,84.4,5.054
3/1/25 6:50,5949.25,5953,5948.5,5952,5720,4.5,32.1,28.3,5955.65,32.1,26.6,53,52.5,70.6,81.9,4.946
3/1/25 6:51,5952,5952,5938.25,5940.5,8824,13.75,8.2,18.2,5954.79,8.2,17.4,9.8,35.4,63,78.5,5.554
3/1/25 6:52,5940.25,5945.75,5940,5943.75,5621,5.75,20,19.1,5954.27,20,18.7,20.7,29.5,58.5,74.8,5.75
3/1/25 6:53,5943.5,5949.25,5942.75,5948.25,3649,6.5,36.4,27.7,5954.05,37.4,28,36.9,32.5,57.1,71.6,5.429
3/1/25 6:54,5948.25,5948.5,5945.5,5947.25,2690,3,32.7,30.2,5954.04,37.1,32.6,33.3,32.8,55.4,68.7,5.411
3/1/25 6:55,5947,5948.5,5944.25,5947.25,3477,4.25,32.7,31.5,5953.98,46.2,39.4,32.7,32.8,54,66,5.446
3/1/25 6:56,5947.25,5951,5944.5,5950.75,4818,6.5,45.5,38.5,5954.08,84.7,62.1,45.5,37.9,54.7,64,5.75
3/1/25 6:57,5951,5951.5,5945,5945.25,2940,6.5,25.5,32,5953.89,47.5,54.8,25.5,32.9,52.4,61.9,6
3/1/25 6:58,5945,5949,5944.75,5949,2502,4.25,40.2,36.1,5953.72,72.9,63.8,39.1,35.4,52.5,60.2,6.071
3/1/25 6:59,5949,5950.5,5947.5,5950.5,1436,3,50.5,43.3,5952.68,89.1,76.5,44.5,39,53.3,58.9,5.911
3/1/25 7:00,5950.5,5955,5944.5,5947.5,6204,10.5,47.4,45.4,5951.51,50,63.2,33.6,36.9,52.3,57.7,6.286
3/1/25 7:01,5948,5950,5945.25,5946,3641,4.75,46.3,45.8,5950.74,26.5,44.9,28.2,33.4,50.6,56.4,5.982
3/1/25 7:02,5946.25,5951.5,5945,5950.25,4708,6.5,71.6,58.7,5950.25,55.8,50.3,43.6,37.5,51.3,55.5,5.982
3/1/25 7:03,5950.25,5953.5,5949.25,5952.75,4120,4.25,86.6,72.6,5949.81,79.1,64.7,52.7,43.6,53.2,55.1,6
3/1/25 7:04,5952.5,5962.25,5951.25,5961.25,6313,11,95.8,84.2,5950.06,94.4,79.5,83.6,59.6,59.3,55.8,6.464
3/1/25 7:05,5961.5,5964.75,5959,5962,6847,5.75,88.9,86.6,5950.11,86.4,83,86.4,70.3,64.6,57.4,5.893
3/1/25 7:06,5962,5965,5961,5962.25,4247,4,87.6,87.1,5950.32,86.6,84.8,87.3,77.1,69,59.5,5.768
3/1/25 7:07,5962.25,5962.5,5956.25,5959.5,5571,6.25,73.5,80.3,5950.89,73.2,79,77.3,77.2,70.9,61.6,5.75
3/1/25 7:08,5959.75,5964.5,5959,5963.25,3837,5.5,91.6,85.9,5951.59,91.5,85.2,90.9,82.7,74.7,64,5.929
3/1/25 7:09,5963.25,5964,5961,5961.25,2570,3,81.7,83.8,5951.98,81.3,83.2,83.6,83.1,76.5,66.3,5.839
3/1/25 7:10,5961.5,5964.25,5960.25,5963,2777,4,90.2,87,5952.33,90,86.6,90,85.8,79,68.6,5.661
3/1/25 7:11,5963.25,5963.5,5956.75,5957.25,3002,6.75,62.2,74.6,5953.8,50.8,68.7,69.1,79.1,77.3,70.2,5.679
3/1/25 7:12,5957,5957.25,5946.75,5953.75,8689,10.5,45.1,59.9,5954.47,38.4,53.5,56.4,70,73.6,70.8,6.125
3/1/25 7:13,5954,5955,5952,5953.5,4063,3,43.9,51.9,5954.69,37,45.3,55.5,64.2,70.4,70.7,6.125
3/1/25 7:14,5953.75,5954.25,5950,5952,3653,4.25,35,43.4,5954.81,28.8,37,50,58.5,66.7,70,5.679
3/1/25 7:15,5952,5955.5,5949,5951.25,5503,6.5,31.3,37.3,5954.88,25.4,31.2,47.3,54,63.2,68.8,5.804
3/1/25 7:16,5951.25,5956.5,5948.25,5950.25,5076,8.25,19.2,28.3,5954.84,19.7,25.5,43.6,49.9,59.6,67.1,5.929
3/1/25 7:17,5950.5,5951,5942.75,5944.5,6034,8.25,7.9,18.1,5954.47,8.1,16.8,22.7,39,52.9,64.5,6.214
3/1/25 7:18,5944.5,5947,5941,5944.25,5118,6,13.5,15.8,5954.05,14,15.4,21.8,32.1,47.3,61.4,5.857
3/1/25 7:19,5944.25,5947.5,5943.5,5946.5,4515,4,22.9,19.4,5953.75,24.4,19.9,30,31.3,44.1,58.3,5.732
3/1/25 7:20,5946.5,5947.5,5937,5937.75,5715,10.5,2.7,11,5953.2,3.7,11.8,2.6,19.8,36.6,54.3,6.196
3/1/25 7:21,5937.75,5938.5,5934,5936,7372,4.5,6.6,8.8,5952.19,8.9,10.3,6.3,14.4,31.1,50.1,6.071
3/1/25 7:22,5936,5942.75,5935.25,5941.75,6333,7.5,25.6,17.2,5951.63,34.4,22.4,24.4,18.4,29.9,46.4,6.214
3/1/25 7:23,5941.75,5944.75,5941,5943,4620,3.75,29.8,23.5,5951.2,40,31.2,28.3,22.4,29.6,43.4,6.268
3/1/25 7:24,5943,5950.75,5941.75,5948.25,6047,9,48.3,35.9,5950.4,63.3,47.3,46,31.8,32.4,41.4,6.625
3/1/25 7:25,5948.25,5951.25,5947.5,5948.25,4297,3.75,61.3,48.6,5949.5,82.6,64.9,46,37.5,34.6,40.1,6.411
3/1/25 7:26,5948,5951.5,5945.75,5950.25,4330,5.75,72.2,60.4,5948.99,92.9,78.9,52.4,43.5,37.7,39.7,6.071
3/1/25 7:27,5950,5953.25,5948.75,5949,3869,4.5,66.7,63.5,5948.39,77.9,78.4,48.4,45.4,39.4,39.6,6.179
3/1/25 7:28,5949,5953.25,5949,5953.25,3217,4.25,85.6,74.5,5947.96,100,89.2,62.1,52.1,43.3,40.3,6.179
3/1/25 7:29,5953,5954,5951.75,5952.25,2690,2.25,81.1,77.8,5947.73,91.3,90.2,58.9,54.8,45.8,41.3,5.875
3/1/25 7:30,5952.25,5952.5,5945,5951,5895,7.5,85,81.4,5947.49,84,87.1,54.8,54.8,47.2,42.4,5.821
3/1/25 7:31,5951,5951.5,5947.25,5949.75,3147,4.25,78.8,80.1,5947.27,67.3,77.2,50.8,53.2,47.7,43.3,5.536
3/1/25 7:32,5949.5,5953,5949.25,5951,3604,3.75,85,82.5,5946.82,75.5,76.4,54.8,53.9,48.7,44.3,5.375
3/1/25 7:33,5951,5955.5,5951,5954.5,3655,4.5,95.3,88.9,5946.83,90.5,83.4,66.1,58.8,51.6,45.7,5.411
3/1/25 7:34,5954.5,5955.75,5952.25,5955.5,2802,3.5,98.9,93.9,5946.89,97.7,90.5,69.4,63,54.5,47.3,4.911
3/1/25 7:35,5955.5,5957.5,5951.75,5957.25,2970,5.75,98.9,96.4,5946.96,98,94.3,75,67.8,57.9,49.2,5
3/1/25 7:36,5957,5961.25,5957,5959.5,5111,4.25,91.4,93.9,5947.48,89.2,91.8,82.3,73.6,62,51.5,4.768
3/1/25 7:37,5959.25,5960.75,5954.75,5957.25,3947,6,79.5,86.7,5948.12,75.4,83.6,75,74.2,64,53.8,4.929
3/1/25 7:38,5957,5957.75,5951.75,5953.75,3745,6,53.8,70.3,5948.58,53.8,68.7,63.7,70,63.7,55.6,4.714
3/1/25 7:39,5953.5,5955.75,5951.75,5955.5,3374,4,64.6,67.4,5948.96,58.9,63.8,69.4,69.7,64.4,57.2,4.732
3/1/25 7:40,5955.5,5958.25,5954.75,5957.5,2885,3.5,76.9,72.2,5950.02,68.8,66.3,75.8,72.2,66.2,58.8,4.571
3/1/25 7:41,5957.75,5960,5956.75,5959,2420,3.25,86.2,79.2,5951.6,78,72.2,80.6,75.6,68.5,60.6,4.482
3/1/25 7:42,5959,5961.5,5958.5,5961,1947,3,97,88.1,5952.68,94.9,83.5,87.1,80.2,71.5,62.6,4.393
3/1/25 7:43,5961.25,5962.5,5959.25,5961.25,2689,3.25,92.9,90.5,5953.61,88.4,85.9,87.9,83.3,74.1,64.7,4.464
3/1/25 7:44,5961.5,5965,5959.75,5960,4637,5.25,71.8,81.1,5954.49,62.3,74.1,83.9,83.5,75.9,66.7,4.304
3/1/25 7:45,5960,5964,5959.25,5962,3844,4.75,81,81,5955.27,77.4,75.7,90.3,86.2,78.5,68.8,4.339
3/1/25 7:46,5962,5962.5,5957.5,5958.25,2966,5,51.8,66.4,5955.71,49.1,62.4,78.2,83,78.4,70.6,4.429
3/1/25 7:47,5958.5,5959.25,5956.25,5958.5,2544,3,50.9,58.7,5956.2,50.9,56.7,79,81.4,78.6,72,4.321
3/1/25 7:48,5958.75,5960.5,5956.75,5959.5,2362,3.75,58.5,58.6,5956.46,46.3,51.5,82.3,81.8,79.2,73.3,4.339
3/1/25 7:49,5959.5,5961.25,5958.25,5960,1881,3,62.3,60.4,5956.73,42.9,47.2,83.9,82.6,80.1,74.6,4.143
3/1/25 7:50,5960.25,5961,5955.25,5958,3240,5.75,47.2,53.8,5957.32,28.2,37.7,77.4,80.5,79.6,75.5,4.25
3/1/25 7:51,5958.25,5959.75,5957.25,5957.75,2051,2.5,45.3,49.5,5957.71,25.6,31.7,76.6,79,79,76.1,4
3/1/25 7:52,5958,5962.5,5957.25,5959.75,2109,5.25,60.4,55,5958.18,46.2,38.9,83.1,80.6,79.8,76.8,3.946
3/1/25 7:53,5959.75,5960,5956,5957.5,2455,4,26.8,40.9,5958.38,25.7,32.3,75.8,78.7,79.1,77.2,3.946
3/1/25 7:54,5957.75,5958,5954.25,5957,2885,3.75,25.6,33.2,5958.44,33.3,32.8,74.2,76.9,78.2,77.4,3.964
3/1/25 7:55,5957.25,5958.25,5955,5957.75,2245,3.25,32.6,32.9,5958.48,42.4,37.6,76.6,76.8,77.9,77.5,3.964
3/1/25 7:56,5958,5961.5,5957.25,5961.25,2349,4.25,65.1,49,5958.5,84.8,61.2,87.9,81.2,79.7,77.9,4.054
3/1/25 7:57,5961.25,5961.75,5958.5,5959.25,2047,3.25,46.5,47.8,5958.62,60.6,60.9,81.5,81.3,80,78.3,4.054
3/1/25 7:58,5959.5,5963.5,5959.25,5963,2043,4.25,89.7,68.8,5959.13,94.6,77.8,93.5,86.2,82.5,79,3.982
3/1/25 7:59,5963.25,5963.75,5961.25,5962.25,1964,2.5,84.2,76.5,5959.49,84.2,81,91.1,88.2,84.1,79.9,3.821
3/1/25 8:00,5962,5963.5,5961,5961.5,2808,2.5,76.3,76.4,5959.71,76.3,78.6,88.7,88.4,84.9,80.8,3.643
3/1/25 8:01,5961.5,5963,5960.25,5961,1865,2.75,71.1,73.7,5959.79,71.1,74.9,86.6,87.7,85.3,81.7,3.625
3/1/25 8:02,5961,5964.5,5960,5964,2201,4.5,95.1,84.4,5959.93,95.1,85,95.8,90.9,87.4,82.7,3.679
3/1/25 8:03,5964.25,5969.25,5963.75,5967.5,5349,5.5,88.3,86.4,5960.61,87.7,86.4,93.6,92,88.8,83.8,3.857
3/1/25 8:04,5967.5,5968.75,5965.5,5966,2841,3.25,78.3,82.4,5960.96,72.9,79.6,86.6,89.8,89.1,84.8,3.679
3/1/25 8:05,5966,5966.5,5960.75,5961.25,2954,5.75,46.7,64.5,5960.9,25.6,52.6,67,80.7,87,85.2,3.911
3/1/25 8:06,5961.25,5961.75,5957.5,5958.5,3706,4.25,28.3,46.4,5960.88,8.5,30.6,55.7,70.7,83.8,84.9,3.839
3/1/25 8:07,5958.5,5959,5954.25,5956,5151,4.75,11.7,29,5960.53,11.7,21.1,45.4,60.6,79.9,84,3.893
3/1/25 8:08,5956.25,5957.5,5952.5,5954.75,3490,5,13.4,21.2,5960.21,13.4,17.3,40.2,52.4,76.1,82.6,3.982
3/1/25 8:09,5955,5956.5,5954,5955,2425,2.5,14.9,18.1,5959.99,14.9,16.1,41.2,47.9,73.1,80.9,3.929
3/1/25 8:10,5955,5956.75,5953.5,5954.5,2579,3.25,11.9,15,5959.85,11.9,14,33,41.9,70.4,78.9,3.857
3/1/25 8:11,5954.25,5954.75,5951.5,5952.75,3210,3.25,7,11,5959.53,7,10.5,17.5,32.2,67.2,76.8,3.857
3/1/25 8:12,5952.75,5955.25,5952.25,5954,2369,3,14.1,12.6,5959.29,14.5,12.5,16.4,25.9,65.3,74.7,3.768
3/1/25 8:13,5954,5954.75,5953,5954,1326,1.75,14.1,13.3,5959.24,16.7,14.6,14.1,21.2,63.8,72.7,3.714
3/1/25 8:14,5954,5957,5953.25,5955.75,2292,3.75,23.9,18.6,5959.21,41.5,28,23.9,22.3,63.4,71,3.804
3/1/25 8:15,5955.5,5956.5,5953.5,5955.5,1566,3,22.5,20.6,5959.17,53.3,40.7,22.5,22.4,63,69.6,3.821
3/1/25 8:16,5955.5,5958,5955.25,5957.25,1860,2.75,32.4,26.5,5959.01,88.5,64.6,32.4,26.4,63.5,68.5,3.696
3/1/25 8:17,5957.5,5957.75,5955,5955.25,1533,2.75,21.7,24.1,5958.9,57.7,61.1,21.1,24.3,62.9,67.5,3.5
3/1/25 8:18,5955.25,5956.75,5954.75,5955.5,1399,2,26.7,25.4,5958.65,61.5,61.3,22.5,23.6,62.6,66.6,3.411
3/1/25 8:19,5955.5,5958.75,5955,5958,1614,3.75,63.4,44.4,5958.49,89.7,75.5,36.6,28.8,63.6,66,3.268
3/1/25 8:20,5958,5961,5957,5957,3180,4,57.9,51.1,5958.24,54.3,64.9,31,29.7,63.9,65.6,3.25
3/1/25 8:21,5957,5961.5,5957,5961,2326,4.5,95,73.1,5958.27,94.1,79.5,53.5,39.2,66,65.7,3.232
3/1/25 8:22,5961.25,5963,5958.75,5959,2973,4.25,65.2,69.1,5958.07,59,69.2,42.3,40.4,65.6,65.7,3.179
3/1/25 8:23,5959,5960,5956,5959.75,2185,4,71.7,70.4,5957.16,65.8,67.5,46.5,42.8,65.6,65.7,3.286
3/1/25 8:24,5959.5,5960.75,5959,5960.5,1217,1.75,78.3,74.4,5956.73,69.7,68.6,50.7,46,65.3,65.6,3.179
3/1/25 8:25,5960.5,5963,5960,5962.25,1550,3,93,83.7,5956.63,90.9,79.8,60.6,51.8,66.3,65.7,3.161
3/1/25 8:26,5962.5,5966.5,5962.5,5964,4352,4,81.5,82.6,5957.15,78.7,79.2,70.4,59.3,68.5,66.2,3.25
3/1/25 8:27,5963.75,5967.25,5963.75,5966.75,1912,3.5,96.4,89.5,5957.68,95.9,87.6,85.9,69.9,72.4,67.4,3.375
3/1/25 8:28,5966.5,5967,5964.75,5965.75,1823,2.25,89.1,89.3,5958.25,86.7,87.1,80.3,74.1,74.8,68.7,3.268
3/1/25 8:29,5965.75,5967.25,5965,5966.75,1824,2.25,96,92.6,5958.8,95.6,91.3,85.9,78.8,77.5,70.3,3.214
3/1/25 8:30,5966.75,5970.25,5966.25,5969.75,4244,4,96.8,94.7,5960.08,96.5,93.9,97.3,86.2,81.2,72.3,3.304
3/1/25 8:31,5969.75,5971.75,5967.5,5969,3564,4.25,83.8,89.3,5961.31,82.5,88.2,86.4,86.3,82.4,74.1,3.411
3/1/25 8:32,5969,5972.5,5968,5972,2431,4.5,97.1,93.2,5962.27,96.3,92.3,97.6,90.8,85.2,76.1,3.589
3/1/25 8:33,5972,5973.5,5972,5972.25,2675,1.5,92.9,93,5963.08,90.7,91.5,94.3,92.2,86.8,78.1,3.429
3/1/25 8:34,5972.5,5973.5,5971.75,5973,1603,1.75,97.1,95.1,5963.79,95.5,93.5,97.7,94.4,88.8,80,3.268
3/1/25 8:35,5973.25,5973.25,5969.5,5971.75,2833,3.75,90,92.5,5964.55,82.1,87.8,92,93.5,89.4,81.7,3.214
3/1/25 8:36,5972,5976.25,5971.5,5975.5,3799,4.75,96.3,94.4,5965.67,93.5,90.6,97,94.9,90.8,83.4,3.25
3/1/25 8:37,5975.75,5977,5973.75,5974.75,2215,3.25,87.5,91,5966.4,81.3,85.9,91.2,93.4,90.8,84.7,3.196
3/1/25 8:38,5975,5976.5,5973.25,5974.75,2250,3.25,86.8,88.9,5967.07,79.1,82.5,91.2,92.5,90.9,85.9,3.304
3/1/25 8:39,5975,5975.5,5973.5,5974,1796,2,79.3,84.1,5967.6,68.4,75.5,88.2,90.8,90.4,86.7,3.232
3/1/25 8:40,5974.25,5976,5973.25,5974.5,1698,2.75,81.1,82.6,5968.53,72.2,73.8,90.2,90.6,90.4,87.4,3.125
3/1/25 8:41,5974.75,5975.75,5974.5,5975.5,1643,1.25,87.8,85.2,5969.12,80,76.9,94.1,92,91.1,88,2.964
3/1/25 8:42,5975.75,5978.25,5975.5,5978,3180,2.75,98.1,91.6,5970.32,97.1,87,99.1,94.8,92.5,88.8,3
3/1/25 8:43,5978,5979,5977,5977.75,2046,2,90.2,90.9,5971.1,86.8,86.9,95.5,95.1,93,89.6,2.982
3/1/25 8:44,5977.75,5978.25,5977.25,5977.25,1574,1,84.8,87.9,5971.56,76.7,81.8,93.6,94.5,93.2,90.3,2.768
3/1/25 8:45,5977.5,5978.5,5976,5978.25,1774,2.5,93.2,90.5,5972.1,87,84.4,97.3,95.6,93.9,90.9,2.643
3/1/25 8:46,5978.5,5979.5,5977.25,5977.75,2267,2.25,82.5,86.5,5973.12,72,78.2,93.8,94.9,93.9,91.5,2.482
3/1/25 8:47,5978,5978.5,5977,5978.25,1771,1.5,87.5,87,5973.57,80,79.1,95.5,95.1,94.2,92,2.482
3/1/25 8:48,5978.25,5979,5977.5,5978.75,1367,1.5,92.5,89.8,5974.03,88,83.5,97.3,96,94.7,92.5,2.464
3/1/25 8:49,5978.75,5979.5,5978.25,5978.5,1302,1.25,87.5,88.6,5974.44,80,81.8,96.4,96.2,95.1,92.9,2.286
3/1/25 8:50,5978.75,5980.5,5978.25,5980.25,2170,2.25,96.6,92.6,5975.18,95,88.4,99.1,97.4,95.8,93.5,2.107
3/1/25 8:51,5980.5,5980.75,5978,5978.5,1675,2.75,70,81.3,5975.84,52.6,70.5,92.1,95.3,95.2,93.8,2.071
3/1/25 8:52,5978.5,5980,5977.5,5979.25,2019,2.5,80,80.6,5976.23,68.4,69.5,94.6,95,95.1,94,2.018
3/1/25 8:53,5979.5,5980,5977.75,5978.75,1533,2.25,73.3,77,5976.59,57.9,63.7,92.7,94.1,94.8,94.1,2.036
3/1/25 8:54,5978.75,5980.5,5978.25,5979.25,1372,2.25,76,76.5,5976.82,60,61.8,94.5,94.3,94.8,94.3,2
3/1/25 8:55,5979.25,5980.5,5977.75,5978,2321,2.75,47.6,62.1,5977.25,26.7,44.3,89.4,92.3,94,94.2,2.107
3/1/25 8:56,5978.25,5978.75,5976,5976.75,2630,2.75,15.8,38.9,5977.39,15.8,30,84.6,89.2,92.6,93.9,2.107
3/1/25 8:57,5977,5978,5975.5,5977.75,2075,2.5,42.9,40.9,5977.56,42.9,36.4,88.5,88.9,92.1,93.6,2.143
3/1/25 8:58,5978,5978,5975.5,5977.5,1649,2.5,38.1,39.5,5977.72,38.1,37.3,87.4,88.3,91.5,93.2,2.25
3/1/25 8:59,5977.5,5977.75,5973.5,5974.75,2367,4.25,17.2,28.4,5977.71,17.2,27.3,75.8,83.3,89.3,92.5,2.375
3/1/25 9:00,5974.75,5978,5974.25,5975.75,2101,3.75,31,29.7,5977.75,32.1,29.7,79.8,81.9,88.2,91.7,2.482
3/1/25 9:01,5976,5978,5975.5,5977.5,1861,2.5,55.2,42.4,5977.83,57.1,43.4,86.9,83.9,88.3,91.1,2.554
3/1/25 9:02,5977.5,5978,5975.75,5976.25,1034,2.25,37.9,40.2,5977.77,39.3,41.4,81.8,83.1,87.6,90.5,2.607
3/1/25 9:03,5976.5,5979,5976.5,5978.25,1375,2.5,65.5,52.9,5977.79,67.9,54.6,88.5,85.2,88.3,90.1,2.714
3/1/25 9:04,5978.5,5979,5977.5,5978.75,1233,1.5,72.4,62.6,5977.85,95.5,75,90.4,87.3,89.2,89.9,2.661
3/1/25 9:05,5979,5980.5,5978.5,5979,2095,2,78.6,70.6,5977.9,78.6,76.8,90.4,88.5,90.1,89.9,2.607
3/1/25 9:06,5979.25,5980.5,5979,5980.5,995,1.5,100,85.3,5977.98,100,88.4,98.5,92.5,91.7,90.3,2.536
3/1/25 9:07,5980.5,5981.25,5979.5,5979.5,1707,1.75,77.4,81.4,5978.04,77.4,82.9,89.4,91.3,92.2,90.6,2.5
3/1/25 9:08,5979.75,5979.75,5978.25,5979,1425,1.5,71,76.2,5978.05,67.9,75.4,86.2,89.2,92.2,90.9,2.446
3/1/25 9:09,5979.25,5979.5,5977.25,5978,1123,2.25,58.1,67.1,5978.03,43.5,59.4,78.3,84.9,91.6,91,2.411
3/1/25 9:10,5977.75,5979.5,5976.75,5979,1570,2.75,71,69,5977.94,59.1,59.3,83.6,84.4,91.8,91.2,2.411
3/1/25 9:11,5979,5979.5,5978.25,5978.75,1104,1.25,67.7,68.4,5977.94,47.4,53.3,81.1,83.1,91.7,91.3,2.321
3/1/25 9:12,5978.75,5979,5976.25,5976.25,1306,2.75,35.5,51.9,5977.79,,26.7,57.4,72.8,90,91,2.339
3/1/25 9:13,5976.5,5978,5976.5,5977.25,1281,1.5,42.9,47.4,5977.72,20,23.3,66,70.1,89.2,90.7,2.161
3/1/25 9:14,5977,5977.25,5973.5,5973.75,2271,3.75,3.2,25.3,5977.39,3.2,13.3,36.2,56.5,86.3,89.9,2.161
3/1/25 9:15,5974,5978.5,5972.75,5978.25,2552,5.75,64.7,45,5977.41,64.7,39,69.2,61.6,86.7,89.3,2.393
3/1/25 9:16,5978.5,5979.75,5977.25,5977.75,1827,2.5,58.8,51.9,5977.48,71.4,55.2,58.8,60.5,86.7,88.8,2.411
3/1/25 9:17,5977.75,5978,5975.75,5976.25,979,2.25,41.2,46.5,5977.43,50,52.6,41.2,52.8,85.7,88.3,2.375
3/1/25 9:18,5976.25,5976.25,5974.5,5975.25,1036,1.75,29.4,38,5977.35,35.7,44.2,29.4,43.4,84.1,87.5,2.393
3/1/25 9:19,5975,5975.5,5971.5,5972.25,1839,4,7.7,22.8,5977.25,9.1,26.6,7.7,29.1,80.5,86.3,2.536
3/1/25 9:20,5972.5,5974,5972,5973,1712,2,15.4,19.1,5977.11,18.2,22.4,15.4,23.6,78.1,84.8,2.571
3/1/25 9:21,5973,5974,5970.75,5973.75,2214,3.25,33.3,26.2,5976.85,33.3,27.9,28.6,25.6,76.7,83.3,2.679
3/1/25 9:22,5973.75,5974.5,5972.5,5974,1291,2,36.1,31.2,5976.75,36.1,32,31,27.7,75.7,81.9,2.714
3/1/25 9:23,5974.25,5975,5973.75,5975,1166,1.25,47.2,39.2,5976.61,47.2,39.6,40.5,32.8,75,80.7,2.643
3/1/25 9:24,5975,5976,5973.75,5976,1824,2.25,58.3,48.8,5976.49,58.3,49,50,39.7,75.1,79.7,2.607
3/1/25 9:25,5975.75,5978.75,5975.75,5978,2436,3,80.6,64.7,5976.44,90.6,69.8,69,51.4,76.5,79.1,2.732
3/1/25 9:26,5977.75,5979,5976.5,5977.25,2301,2.5,72.2,68.4,5976.38,78.8,74.3,61.9,55.6,76.6,78.6,2.714
3/1/25 9:27,5977.25,5977.75,5975.5,5976,1241,2.25,58.3,63.4,5976.2,63.6,69,50,53.4,75.1,78,2.75
3/1/25 9:28,5976,5976,5973.5,5975,2168,2.5,47.2,55.3,5976,51.5,60.2,40.5,48.2,72.6,77,2.661
3/1/25 9:29,5974.75,5975,5971.5,5972.25,1904,3.5,16.7,36,5975.73,18.2,39.2,14.3,34.6,66.7,75.1,2.5
3/1/25 9:30,5972.25,5974.75,5971.75,5972.25,1801,3,18.2,27.1,5975.39,10,24.6,14.3,26.5,60.8,72.5,2.536
3/1/25 9:31,5972.25,5974,5971.75,5973,1396,2.25,27.3,27.2,5975.19,20,22.3,21.4,24.5,56.6,69.6,2.536
3/1/25 9:32,5972.75,5973.25,5970.5,5970.75,1785,2.75,2.9,15.1,5974.92,2.9,12.6,2.3,15.6,48.3,65.8,2.607
3/1/25 9:33,5970.75,5973,5969.25,5973,2333,3.75,38.5,26.8,5974.72,38.5,25.5,31.3,21.9,45.2,62,2.589
3/1/25 9:34,5973.25,5974.25,5972.75,5973.75,1455,1.5,46.2,36.5,5974.74,46.2,35.8,37.5,28.1,43.8,58.7,2.554
3/1/25 9:35,5973.75,5974.75,5972,5973.75,2082,2.75,46.2,41.3,5974.42,52.9,44.4,37.5,31.9,42.6,55.8,2.518
3/1/25 9:36,5973.5,5974,5972.5,5973.75,1088,1.5,46.2,43.7,5974.22,66.7,55.5,37.5,34.1,41.7,53.2,2.482
3/1/25 9:37,5973.75,5974.75,5972.5,5974.5,1360,2.25,53.8,48.8,5974.17,91.3,73.4,43.8,38,42.1,51.2,2.554
3/1/25 9:38,5974.5,5974.75,5972.75,5973.25,1081,2,41,44.9,5974.11,72.7,73.1,33.3,36.1,40.5,49.2,2.536
3/1/25 9:39,5973,5974.5,5973,5973.75,971,1.5,46.2,45.5,5974.2,81.8,77.4,37.5,36.7,39.9,47.6,2.429
3/1/25 9:40,5973.75,5975.5,5973,5975.5,1807,2.5,73.5,59.5,5974.34,100,88.7,52.1,42.8,42.2,46.6,2.429
3/1/25 9:41,5975.5,5975.5,5973.75,5974,1034,1.75,70.4,65,5974.36,76,82.4,39.6,41.5,41.7,45.7,2.393
3/1/25 9:42,5974,5975,5974,5974.75,1633,1,88,76.5,5974.4,78.6,80.5,45.8,43.3,42.4,45.1,2.286
3/1/25 9:43,5974.75,5974.75,5973,5974,1220,1.75,76,76.2,5974.36,57.1,68.8,39.6,41.8,41.9,44.5,2.161
3/1/25 9:44,5974.25,5974.75,5973,5973.5,1052,1.75,68,72.1,5974.24,33.3,51.1,35.4,39.2,40.7,43.8,2.071
